age,gender,education,marital-status,native-country,race,hours-per-week,capital-gain,workclass
45,Female,Some-college,Widowed,United-States,Black,40,0,Private
45,Female,Some-college,Widowed,United-States,White,55,0,Private
45,Female,Some-college,Widowed,United-States,White,45,0,Private
45,Female,Some-college,Widowed,United-States,White,45,0,Federal-gov
45,Male,10th,Married-civ-spouse,Haiti,Black,40,0,Self-emp-not-inc
45,Male,10th,Married-civ-spouse,United-States,Black,40,0,Private
45,Male,10th,Married-civ-spouse,United-States,White,40,0,Private
45,Male,10th,Married-civ-spouse,United-States,White,60,0,Private
45,Male,10th,Married-civ-spouse,United-States,White,65,0,Self-emp-not-inc
45,Male,10th,Married-civ-spouse,United-States,White,40,0,Private
45,Male,10th,Married-civ-spouse,United-States,White,70,0,Self-emp-not-inc
45,Male,10th,Married-civ-spouse,United-States,White,40,2829,Private
45,Male,10th,Never-married,Vietnam,Asian-Pac-Islander,40,0,Private
45,Male,11th,Divorced,United-States,White,40,0,Private
45,Male,11th,Divorced,United-States,White,76,0,Private
45,Male,11th,Married-civ-spouse,United-States,Black,50,0,Local-gov
45,Male,11th,Married-civ-spouse,United-States,White,70,0,Private
45,Male,11th,Married-civ-spouse,United-States,White,50,0,Self-emp-not-inc
45,Male,11th,Married-civ-spouse,United-States,White,40,0,Private
45,Male,11th,Married-civ-spouse,United-States,White,40,0,Private
45,Male,11th,Married-civ-spouse,United-States,White,35,0,Self-emp-not-inc
45,Male,11th,Married-civ-spouse,United-States,White,40,4386,Private
45,Male,11th,Married-civ-spouse,United-States,White,42,0,Private
45,Male,11th,Never-married,Puerto-Rico,White,40,0,Private
45,Male,12th,Divorced,United-States,Black,40,0,Private
45,Male,12th,Divorced,United-States,Black,35,0,Self-emp-not-inc
45,Male,12th,Divorced,United-States,White,40,0,Private
45,Male,12th,Married-civ-spouse,United-States,Black,40,0,Private
45,Male,12th,Married-civ-spouse,United-States,White,50,2407,Private
45,Male,12th,Married-civ-spouse,United-States,White,40,7688,Private
45,Male,12th,Married-civ-spouse,United-States,White,40,0,Private
45,Male,12th,Married-civ-spouse,United-States,White,40,0,Private
45,Male,12th,Never-married,Mexico,White,10,0,Private
45,Male,1st-4th,Married-civ-spouse,Mexico,White,40,0,Private
45,Male,5th-6th,Divorced,United-States,White,40,0,Private
45,Male,5th-6th,Married-civ-spouse,Mexico,Other,40,0,Private
45,Male,5th-6th,Married-civ-spouse,Mexico,White,38,0,Private
45,Male,5th-6th,Married-civ-spouse,Mexico,White,40,0,Private
45,Male,5th-6th,Married-spouse-absent,Ecuador,White,40,0,Private
45,Male,5th-6th,Never-married,United-States,White,40,0,Private
45,Male,7th-8th,Divorced,United-States,White,48,0,Private
45,Male,7th-8th,Married-civ-spouse,China,Asian-Pac-Islander,36,0,Private
45,Male,7th-8th,Married-civ-spouse,Mexico,White,44,0,Private
45,Male,7th-8th,Married-civ-spouse,United-States,Amer-Indian-Eskimo,40,0,Private
45,Male,7th-8th,Married-civ-spouse,United-States,Black,40,0,Private
45,Male,7th-8th,Married-civ-spouse,United-States,Black,40,0,Private
45,Male,7th-8th,Married-civ-spouse,United-States,White,65,0,Self-emp-not-inc
45,Male,7th-8th,Married-civ-spouse,United-States,White,55,0,Self-emp-not-inc
45,Male,7th-8th,Married-civ-spouse,United-States,White,10,0,Self-emp-not-inc
45,Male,7th-8th,Never-married,United-States,White,10,0,Private
45,Male,9th,Married-civ-spouse,India,Asian-Pac-Islander,40,0,Private
45,Male,9th,Married-civ-spouse,United-States,Black,40,0,Self-emp-not-inc
45,Male,9th,Married-civ-spouse,United-States,Black,40,5178,Private
45,Male,9th,Married-civ-spouse,United-States,White,40,0,Private
45,Male,9th,Married-civ-spouse,United-States,White,40,0,Private
45,Male,9th,Married-civ-spouse,United-States,White,40,0,Self-emp-not-inc
45,Male,9th,Married-civ-spouse,United-States,White,40,0,Private
45,Male,9th,Never-married,United-States,White,20,0,Private
45,Male,9th,Never-married,United-States,White,40,0,Local-gov
45,Male,Assoc-acdm,Divorced,Philippines,Asian-Pac-Islander,40,0,Federal-gov
45,Male,Assoc-acdm,Divorced,United-States,Black,35,0,Private
45,Male,Assoc-acdm,Divorced,United-States,White,40,0,Private
45,Male,Assoc-acdm,Divorced,United-States,White,47,0,Local-gov
45,Male,Assoc-acdm,Divorced,United-States,White,40,0,Private
45,Male,Assoc-acdm,Divorced,United-States,White,55,0,Private
45,Male,Assoc-acdm,Divorced,United-States,White,40,0,Local-gov
45,Male,Assoc-acdm,Divorced,United-States,White,40,0,Private
45,Male,Assoc-acdm,Married-civ-spouse,United-States,White,45,0,Private
45,Male,Assoc-acdm,Married-civ-spouse,United-States,White,50,0,Self-emp-inc
45,Male,Assoc-acdm,Married-civ-spouse,United-States,White,40,5178,Self-emp-not-inc
45,Male,Assoc-acdm,Married-civ-spouse,United-States,White,40,0,Federal-gov
45,Male,Assoc-acdm,Married-civ-spouse,United-States,White,72,15024,Federal-gov
45,Male,Assoc-acdm,Married-civ-spouse,United-States,White,40,0,Private
45,Male,Assoc-acdm,Married-civ-spouse,United-States,White,50,0,Self-emp-inc
45,Male,Assoc-acdm,Married-civ-spouse,United-States,White,40,0,Private
45,Male,Assoc-acdm,Married-civ-spouse,United-States,White,40,0,Local-gov
45,Male,Assoc-acdm,Married-civ-spouse,United-States,White,40,0,Private
45,Male,Assoc-acdm,Married-civ-spouse,United-States,White,45,0,Private
45,Male,Assoc-acdm,Married-civ-spouse,United-States,White,40,0,Local-gov
45,Male,Assoc-acdm,Married-civ-spouse,Yugoslavia,White,66,0,Private
45,Male,Assoc-acdm,Never-married,Columbia,White,40,0,Federal-gov
45,Male,Assoc-acdm,Never-married,United-States,White,40,0,Private
45,Male,Assoc-acdm,Never-married,United-States,White,40,0,Federal-gov
45,Male,Assoc-acdm,Never-married,United-States,White,40,0,State-gov
45,Male,Assoc-acdm,Widowed,United-States,White,40,0,Private
45,Male,Assoc-voc,Divorced,United-States,White,10,0,Private
45,Male,Assoc-voc,Divorced,United-States,White,50,0,Private
45,Male,Assoc-voc,Divorced,United-States,White,50,2174,Private
45,Male,Assoc-voc,Divorced,United-States,White,60,0,Private
45,Male,Assoc-voc,Divorced,United-States,White,40,0,Private
45,Male,Assoc-voc,Married-civ-spouse,Canada,White,40,0,Private
45,Male,Assoc-voc,Married-civ-spouse,Canada,White,40,0,Private
45,Male,Assoc-voc,Married-civ-spouse,United-States,White,40,0,Private
45,Male,Assoc-voc,Married-civ-spouse,United-States,White,40,0,Private
45,Male,Assoc-voc,Married-civ-spouse,United-States,White,60,0,Local-gov
45,Male,Assoc-voc,Married-civ-spouse,United-States,White,50,0,Private
45,Male,Assoc-voc,Married-civ-spouse,United-States,White,40,0,Private
45,Male,Assoc-voc,Married-civ-spouse,United-States,White,60,0,Self-emp-not-inc
45,Male,Assoc-voc,Married-civ-spouse,United-States,White,45,0,Private
45,Male,Assoc-voc,Married-civ-spouse,United-States,White,40,0,Private
45,Male,Assoc-voc,Married-civ-spouse,United-States,White,40,0,Private
45,Male,Assoc-voc,Married-civ-spouse,United-States,White,38,4386,Private
45,Male,Assoc-voc,Married-civ-spouse,United-States,White,40,0,Local-gov
45,Male,Assoc-voc,Married-civ-spouse,United-States,White,60,2885,Self-emp-not-inc
45,Male,Assoc-voc,Married-civ-spouse,United-States,White,35,0,Self-emp-not-inc
45,Male,Assoc-voc,Married-civ-spouse,United-States,White,40,0,State-gov
45,Male,Assoc-voc,Married-civ-spouse,United-States,White,40,0,Private
45,Male,Assoc-voc,Married-civ-spouse,United-States,White,3,0,Self-emp-not-inc
45,Male,Assoc-voc,Married-civ-spouse,United-States,White,40,15024,Private
45,Male,Assoc-voc,Married-civ-spouse,United-States,White,40,3411,Self-emp-not-inc
45,Male,Assoc-voc,Married-civ-spouse,United-States,White,50,0,Self-emp-not-inc
45,Male,Assoc-voc,Married-civ-spouse,United-States,White,70,0,Private
45,Male,Assoc-voc,Married-civ-spouse,United-States,White,40,3908,Federal-gov
45,Male,Assoc-voc,Married-civ-spouse,United-States,White,42,0,Private
45,Male,Assoc-voc,Married-civ-spouse,United-States,White,40,0,State-gov
45,Male,Assoc-voc,Married-civ-spouse,United-States,White,76,0,Private
45,Male,Assoc-voc,Married-civ-spouse,United-States,White,24,0,Private
45,Male,Assoc-voc,Married-civ-spouse,United-States,White,50,0,Private
45,Male,Assoc-voc,Married-civ-spouse,United-States,White,40,0,Private
45,Male,Assoc-voc,Married-civ-spouse,United-States,White,40,0,Private
45,Male,Assoc-voc,Married-civ-spouse,United-States,White,40,0,Private
45,Male,Assoc-voc,Married-civ-spouse,United-States,White,40,0,Private
45,Male,Assoc-voc,Married-civ-spouse,United-States,White,40,0,Private
45,Male,Assoc-voc,Married-civ-spouse,United-States,White,40,0,Private
45,Male,Assoc-voc,Married-civ-spouse,United-States,White,20,0,Self-emp-not-inc
45,Male,Assoc-voc,Married-civ-spouse,United-States,White,35,0,Private
45,Male,Assoc-voc,Never-married,United-States,White,48,0,Federal-gov
45,Male,Bachelors,Divorced,France,White,45,0,Self-emp-not-inc
45,Male,Bachelors,Divorced,United-States,White,40,0,Private
45,Male,Bachelors,Divorced,United-States,White,65,0,Self-emp-not-inc
45,Male,Bachelors,Divorced,United-States,White,35,0,Self-emp-not-inc
45,Male,Bachelors,Divorced,United-States,White,45,0,Private
45,Male,Bachelors,Divorced,United-States,White,60,0,Private
45,Male,Bachelors,Divorced,United-States,White,50,0,Private
45,Male,Bachelors,Divorced,United-States,White,50,0,Self-emp-inc
45,Male,Bachelors,Divorced,United-States,White,40,0,State-gov
45,Male,Bachelors,Divorced,United-States,White,50,0,Self-emp-not-inc
45,Male,Bachelors,Divorced,United-States,White,48,8614,Private
45,Male,Bachelors,Divorced,United-States,White,40,0,Private
45,Male,Bachelors,Divorced,United-States,White,40,0,Private
45,Male,Bachelors,Divorced,United-States,White,45,0,Private
45,Male,Bachelors,Divorced,United-States,White,50,0,Private
45,Male,Bachelors,Divorced,United-States,White,40,0,Local-gov
45,Male,Bachelors,Divorced,United-States,White,40,0,Private
45,Male,Bachelors,Divorced,United-States,White,45,0,Self-emp-not-inc
45,Male,Bachelors,Married-civ-spouse,Canada,White,72,0,Private
45,Male,Bachelors,Married-civ-spouse,China,Asian-Pac-Islander,60,0,Private
45,Male,Bachelors,Married-civ-spouse,China,Asian-Pac-Islander,40,0,Private
45,Male,Bachelors,Married-civ-spouse,China,Asian-Pac-Islander,45,0,Self-emp-not-inc
45,Male,Bachelors,Married-civ-spouse,England,White,45,0,Private
45,Male,Bachelors,Married-civ-spouse,England,White,40,0,Private
45,Male,Bachelors,Married-civ-spouse,Germany,White,40,0,Private
45,Male,Bachelors,Married-civ-spouse,India,Asian-Pac-Islander,45,0,Federal-gov
45,Male,Bachelors,Married-civ-spouse,India,Asian-Pac-Islander,40,0,Private
45,Male,Bachelors,Married-civ-spouse,Italy,White,40,0,Private
45,Male,Bachelors,Married-civ-spouse,Japan,Asian-Pac-Islander,40,0,Private
45,Male,Bachelors,Married-civ-spouse,Japan,Asian-Pac-Islander,45,0,Private
45,Male,Bachelors,Married-civ-spouse,Philippines,Asian-Pac-Islander,40,0,Private
45,Male,Bachelors,Married-civ-spouse,Thailand,Asian-Pac-Islander,40,0,Local-gov
45,Male,Bachelors,Married-civ-spouse,United-States,Asian-Pac-Islander,40,7298,Local-gov
45,Male,Bachelors,Married-civ-spouse,United-States,Black,40,0,Local-gov
45,Male,Bachelors,Married-civ-spouse,United-States,Black,65,7688,Local-gov
45,Male,Bachelors,Married-civ-spouse,United-States,Black,45,0,Self-emp-inc
45,Male,Bachelors,Married-civ-spouse,United-States,Black,40,0,Private
45,Male,Bachelors,Married-civ-spouse,United-States,White,60,0,State-gov
45,Male,Bachelors,Married-civ-spouse,United-States,White,60,0,Self-emp-inc
45,Male,Bachelors,Married-civ-spouse,United-States,White,50,0,Federal-gov
45,Male,Bachelors,Married-civ-spouse,United-States,White,37,0,Local-gov
45,Male,Bachelors,Married-civ-spouse,United-States,White,40,0,Private
45,Male,Bachelors,Married-civ-spouse,United-States,White,55,0,Private
45,Male,Bachelors,Married-civ-spouse,United-States,White,35,4386,Self-emp-inc
45,Male,Bachelors,Married-civ-spouse,United-States,White,53,7298,Private
45,Male,Bachelors,Married-civ-spouse,United-States,White,55,0,Private
45,Male,Bachelors,Married-civ-spouse,United-States,White,60,0,Self-emp-inc
45,Male,Bachelors,Married-civ-spouse,United-States,White,40,0,Private
45,Male,Bachelors,Married-civ-spouse,United-States,White,40,7688,Private
45,Male,Bachelors,Married-civ-spouse,United-States,White,40,0,Self-emp-not-inc
45,Male,Bachelors,Married-civ-spouse,United-States,White,50,0,Private
45,Male,Bachelors,Married-civ-spouse,United-States,White,40,7298,State-gov
45,Male,Bachelors,Married-civ-spouse,United-States,White,40,0,Private
45,Male,Bachelors,Married-civ-spouse,United-States,White,40,15024,Private
45,Male,Bachelors,Married-civ-spouse,United-States,White,50,0,Private
45,Male,Bachelors,Married-civ-spouse,United-States,White,60,0,Private
45,Male,Bachelors,Married-civ-spouse,United-States,White,77,0,Self-emp-not-inc
45,Male,Bachelors,Married-civ-spouse,United-States,White,40,0,Private
45,Male,Bachelors,Married-civ-spouse,United-States,White,45,0,Private
45,Male,Bachelors,Married-civ-spouse,United-States,White,50,0,Self-emp-inc
45,Male,Bachelors,Married-civ-spouse,United-States,White,38,0,Private
45,Male,Bachelors,Married-civ-spouse,United-States,White,40,0,Self-emp-not-inc
45,Male,Bachelors,Married-civ-spouse,United-States,White,40,0,Federal-gov
45,Male,Bachelors,Married-civ-spouse,United-States,White,40,0,Federal-gov
45,Male,Bachelors,Married-civ-spouse,United-States,White,40,0,Self-emp-not-inc
45,Male,Bachelors,Married-civ-spouse,United-States,White,40,0,State-gov
45,Male,Bachelors,Married-civ-spouse,United-States,White,50,0,Self-emp-inc
45,Male,Bachelors,Married-civ-spouse,United-States,White,50,0,Local-gov
45,Male,Bachelors,Married-civ-spouse,United-States,White,60,0,Private
45,Male,Bachelors,Married-civ-spouse,United-States,White,55,0,Private
45,Male,Bachelors,Married-civ-spouse,United-States,White,55,0,Private
45,Male,Bachelors,Married-civ-spouse,United-States,White,38,0,State-gov
45,Male,Bachelors,Married-civ-spouse,United-States,White,45,0,Private
45,Male,Bachelors,Married-civ-spouse,United-States,White,40,7298,Self-emp-inc
45,Male,Bachelors,Married-civ-spouse,United-States,White,30,0,Self-emp-not-inc
45,Male,Bachelors,Married-civ-spouse,United-States,White,50,0,Private
45,Male,Bachelors,Married-civ-spouse,United-States,White,45,0,Private
45,Male,Bachelors,Married-civ-spouse,United-States,White,45,0,Self-emp-inc
45,Male,Bachelors,Married-civ-spouse,United-States,White,60,15024,Private
45,Male,Bachelors,Married-civ-spouse,United-States,White,40,0,Private
45,Male,Bachelors,Married-civ-spouse,United-States,White,45,5013,Federal-gov
45,Male,Bachelors,Married-civ-spouse,United-States,White,15,0,Private
45,Male,Bachelors,Married-civ-spouse,United-States,White,40,0,Federal-gov
45,Male,Bachelors,Married-civ-spouse,United-States,White,52,0,Private
45,Male,Bachelors,Married-civ-spouse,United-States,White,50,7688,Private
45,Male,Bachelors,Married-civ-spouse,United-States,White,51,0,Self-emp-inc
45,Male,Bachelors,Married-civ-spouse,United-States,White,40,3103,Private
45,Male,Bachelors,Married-civ-spouse,United-States,White,60,0,Private
45,Male,Bachelors,Married-civ-spouse,United-States,White,45,0,Private
45,Male,Bachelors,Married-civ-spouse,United-States,White,50,0,Local-gov
45,Male,Bachelors,Married-civ-spouse,United-States,White,37,0,Private
45,Male,Bachelors,Married-civ-spouse,United-States,White,40,0,Private
45,Male,Bachelors,Married-civ-spouse,United-States,White,55,0,Private
45,Male,Bachelors,Married-civ-spouse,United-States,White,40,0,Local-gov
45,Male,Bachelors,Married-civ-spouse,United-States,White,60,0,Self-emp-inc
45,Male,Bachelors,Married-civ-spouse,United-States,White,40,0,Private
45,Male,Bachelors,Married-civ-spouse,United-States,White,40,0,Private
45,Male,Bachelors,Married-civ-spouse,United-States,White,40,0,Private
45,Male,Bachelors,Married-civ-spouse,United-States,White,45,0,Self-emp-inc
45,Male,Bachelors,Married-civ-spouse,United-States,White,55,0,Private
45,Male,Bachelors,Married-civ-spouse,United-States,White,50,0,Private
45,Male,Bachelors,Married-civ-spouse,United-States,White,40,0,Private
45,Male,Bachelors,Married-civ-spouse,United-States,White,50,0,Private
45,Male,Bachelors,Married-civ-spouse,United-States,White,40,0,Private
45,Male,Bachelors,Married-civ-spouse,United-States,White,45,0,Private
45,Male,Bachelors,Married-civ-spouse,United-States,White,40,0,Private
45,Male,Bachelors,Married-civ-spouse,United-States,White,40,0,Self-emp-inc
45,Male,Bachelors,Married-civ-spouse,United-States,White,72,0,Private
45,Male,Bachelors,Married-civ-spouse,United-States,White,40,15024,Private
45,Male,Bachelors,Married-civ-spouse,United-States,White,40,0,Self-emp-not-inc
45,Male,Bachelors,Married-civ-spouse,United-States,White,40,0,Private
45,Male,Bachelors,Married-civ-spouse,United-States,White,40,0,Self-emp-not-inc
45,Male,Bachelors,Married-civ-spouse,United-States,White,20,0,Self-emp-not-inc
45,Male,Bachelors,Married-civ-spouse,United-States,White,50,0,Local-gov
45,Male,Bachelors,Married-civ-spouse,United-States,White,40,0,Private
45,Male,Bachelors,Married-civ-spouse,United-States,White,60,0,Private
45,Male,Bachelors,Married-civ-spouse,United-States,White,50,0,Private
45,Male,Bachelors,Married-civ-spouse,United-States,White,40,15024,Self-emp-inc
45,Male,Bachelors,Married-civ-spouse,United-States,White,50,7688,Private
45,Male,Bachelors,Married-civ-spouse,United-States,White,32,0,Private
45,Male,Bachelors,Married-civ-spouse,United-States,White,45,0,Local-gov
45,Male,Bachelors,Married-civ-spouse,United-States,White,55,7298,Private
45,Male,Bachelors,Married-civ-spouse,United-States,White,42,0,Private
45,Male,Bachelors,Married-civ-spouse,United-States,White,50,7688,Federal-gov
45,Male,Bachelors,Married-civ-spouse,United-States,White,60,0,Self-emp-not-inc
45,Male,Bachelors,Married-civ-spouse,United-States,White,48,15024,Self-emp-inc
45,Male,Bachelors,Married-civ-spouse,United-States,White,50,0,Private
45,Male,Bachelors,Married-civ-spouse,United-States,White,40,0,Local-gov
45,Male,Bachelors,Married-civ-spouse,United-States,White,60,2829,Self-emp-not-inc
45,Male,Bachelors,Married-civ-spouse,United-States,White,50,0,Private
45,Male,Bachelors,Married-civ-spouse,United-States,White,40,0,Private
45,Male,Bachelors,Married-civ-spouse,United-States,White,50,0,Private
45,Male,Bachelors,Married-civ-spouse,United-States,White,45,0,Private
45,Male,Bachelors,Married-civ-spouse,United-States,White,48,5178,Self-emp-not-inc
45,Male,Bachelors,Married-civ-spouse,United-States,White,50,0,Private
45,Male,Bachelors,Married-civ-spouse,United-States,White,50,0,Private
45,Male,Bachelors,Married-civ-spouse,United-States,White,40,15024,Private
45,Male,Bachelors,Married-civ-spouse,United-States,White,50,0,Private
45,Male,Bachelors,Married-civ-spouse,United-States,White,50,0,Self-emp-not-inc
45,Male,Bachelors,Married-civ-spouse,United-States,White,60,0,Private
45,Male,Bachelors,Married-civ-spouse,United-States,White,50,0,Self-emp-not-inc
45,Male,Bachelors,Married-civ-spouse,United-States,White,40,7688,State-gov
45,Male,Bachelors,Married-civ-spouse,United-States,White,40,0,Federal-gov
45,Male,Bachelors,Married-civ-spouse,United-States,White,35,0,Local-gov
45,Male,Bachelors,Married-civ-spouse,United-States,White,55,0,Private
45,Male,Bachelors,Married-civ-spouse,United-States,White,40,0,Private
45,Male,Bachelors,Married-civ-spouse,United-States,White,38,0,Self-emp-inc
45,Male,Bachelors,Married-civ-spouse,United-States,White,60,0,Private
45,Male,Bachelors,Married-civ-spouse,United-States,White,45,0,Federal-gov
45,Male,Bachelors,Married-civ-spouse,United-States,White,70,0,Self-emp-not-inc
45,Male,Bachelors,Married-civ-spouse,United-States,White,60,0,Private
45,Male,Bachelors,Married-civ-spouse,United-States,White,40,0,Private
45,Male,Bachelors,Married-spouse-absent,United-States,White,40,0,Private
45,Male,Bachelors,Never-married,United-States,White,40,0,Private
45,Male,Bachelors,Never-married,United-States,White,46,0,Private
45,Male,Bachelors,Never-married,United-States,White,45,0,Federal-gov
45,Male,Bachelors,Never-married,United-States,White,40,0,Private
45,Male,Bachelors,Never-married,United-States,White,40,0,Local-gov
45,Male,Bachelors,Never-married,United-States,White,40,0,Private
45,Male,Bachelors,Never-married,United-States,White,55,0,Federal-gov
45,Male,Bachelors,Never-married,United-States,White,45,14084,Self-emp-not-inc
45,Male,Bachelors,Never-married,United-States,White,40,0,Self-emp-not-inc
45,Male,Bachelors,Never-married,United-States,White,40,0,Private
45,Male,Bachelors,Never-married,United-States,White,32,0,Private
45,Male,Bachelors,Never-married,United-States,White,40,0,Private
45,Male,Bachelors,Never-married,United-States,White,30,0,Private
45,Male,Bachelors,Never-married,United-States,White,40,0,Private
45,Male,Bachelors,Never-married,United-States,White,30,0,Private
45,Male,Bachelors,Never-married,United-States,White,40,0,Private
45,Male,Doctorate,Divorced,United-States,White,55,99999,Private
45,Male,Doctorate,Divorced,United-States,White,45,0,Private
45,Male,Doctorate,Married-civ-spouse,China,Asian-Pac-Islander,45,0,Private
45,Male,Doctorate,Married-civ-spouse,Poland,White,40,0,Private
45,Male,Doctorate,Married-civ-spouse,United-States,White,50,7688,Private
45,Male,Doctorate,Married-civ-spouse,United-States,White,50,0,Private
45,Male,Doctorate,Married-civ-spouse,United-States,White,40,0,State-gov
45,Male,Doctorate,Married-civ-spouse,United-States,White,60,0,Private
45,Male,Doctorate,Married-civ-spouse,United-States,White,40,15024,Self-emp-not-inc
45,Male,Doctorate,Married-civ-spouse,United-States,White,56,0,Private
45,Male,Doctorate,Married-civ-spouse,United-States,White,40,0,Private
45,Male,Doctorate,Married-civ-spouse,United-States,White,50,0,Private
45,Male,Doctorate,Married-civ-spouse,United-States,White,40,0,Federal-gov
45,Male,Doctorate,Married-civ-spouse,United-States,White,45,7688,Local-gov
45,Male,Doctorate,Married-civ-spouse,United-States,White,60,0,Self-emp-inc
45,Male,Doctorate,Married-civ-spouse,United-States,White,50,0,Private
45,Male,Doctorate,Married-civ-spouse,United-States,White,45,0,Private
45,Male,Doctorate,Never-married,United-States,White,30,99999,Private
45,Male,Doctorate,Separated,United-States,White,40,0,Private
45,Male,Doctorate,Separated,United-States,White,40,0,Self-emp-not-inc
45,Male,Doctorate,Widowed,Iran,White,40,15020,Private
45,Male,HS-grad,Divorced,United-States,Asian-Pac-Islander,40,10520,Private
45,Male,HS-grad,Divorced,United-States,Black,40,5455,Private
45,Male,HS-grad,Divorced,United-States,White,40,0,Private
45,Male,HS-grad,Divorced,United-States,White,40,0,Private
45,Male,HS-grad,Divorced,United-States,White,50,13550,Private
45,Male,HS-grad,Divorced,United-States,White,40,0,Federal-gov
45,Male,HS-grad,Divorced,United-States,White,48,0,State-gov
45,Male,HS-grad,Divorced,United-States,White,40,0,Private
45,Male,HS-grad,Divorced,United-States,White,40,0,Private
45,Male,HS-grad,Divorced,United-States,White,40,0,Private
45,Male,HS-grad,Divorced,United-States,White,42,0,Self-emp-inc
45,Male,HS-grad,Divorced,United-States,White,50,0,Private
45,Male,HS-grad,Divorced,United-States,White,40,0,Private
45,Male,HS-grad,Divorced,United-States,White,50,0,Private
45,Male,HS-grad,Divorced,United-States,White,44,0,Private
45,Male,HS-grad,Divorced,United-States,White,60,0,Private
45,Male,HS-grad,Divorced,United-States,White,44,0,Private
45,Male,HS-grad,Married-civ-spouse,China,Asian-Pac-Islander,40,0,Self-emp-not-inc
45,Male,HS-grad,Married-civ-spouse,England,White,40,0,Self-emp-not-inc
45,Male,HS-grad,Married-civ-spouse,Japan,Asian-Pac-Islander,84,0,Private
45,Male,HS-grad,Married-civ-spouse,Mexico,Other,40,0,Private
45,Male,HS-grad,Married-civ-spouse,Philippines,Asian-Pac-Islander,40,0,Private
45,Male,HS-grad,Married-civ-spouse,South,Asian-Pac-Islander,50,0,Self-emp-not-inc
45,Male,HS-grad,Married-civ-spouse,South,Asian-Pac-Islander,45,0,Self-emp-not-inc
45,Male,HS-grad,Married-civ-spouse,United-States,Amer-Indian-Eskimo,8,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,Amer-Indian-Eskimo,40,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,Asian-Pac-Islander,40,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,Black,40,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,Black,40,7298,Private
45,Male,HS-grad,Married-civ-spouse,United-States,Black,40,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,Black,80,0,Federal-gov
45,Male,HS-grad,Married-civ-spouse,United-States,Black,40,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,Black,40,7298,Private
45,Male,HS-grad,Married-civ-spouse,United-States,Black,40,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,Black,40,0,Local-gov
45,Male,HS-grad,Married-civ-spouse,United-States,Black,40,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,Black,24,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,Black,35,3137,Private
45,Male,HS-grad,Married-civ-spouse,United-States,Other,40,4064,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,40,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,40,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,50,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,78,0,Local-gov
45,Male,HS-grad,Married-civ-spouse,United-States,White,55,0,Self-emp-inc
45,Male,HS-grad,Married-civ-spouse,United-States,White,50,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,40,5013,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,40,0,Local-gov
45,Male,HS-grad,Married-civ-spouse,United-States,White,40,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,40,3103,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,40,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,45,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,40,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,40,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,40,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,50,0,Self-emp-not-inc
45,Male,HS-grad,Married-civ-spouse,United-States,White,45,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,45,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,30,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,40,0,State-gov
45,Male,HS-grad,Married-civ-spouse,United-States,White,52,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,60,0,Self-emp-not-inc
45,Male,HS-grad,Married-civ-spouse,United-States,White,40,0,Local-gov
45,Male,HS-grad,Married-civ-spouse,United-States,White,60,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,40,0,Local-gov
45,Male,HS-grad,Married-civ-spouse,United-States,White,40,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,40,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,40,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,25,0,Self-emp-not-inc
45,Male,HS-grad,Married-civ-spouse,United-States,White,40,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,40,0,Self-emp-inc
45,Male,HS-grad,Married-civ-spouse,United-States,White,90,7298,Self-emp-not-inc
45,Male,HS-grad,Married-civ-spouse,United-States,White,40,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,70,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,50,7688,Self-emp-not-inc
